Starting ADC Voltage Testing -----
3665, -1, -1, -1, 366
3666, -1, -1, -1, 733
3666, -1, -1, -1, 1099
3664, -1, -1, -1, 1466
3664, -1, -1, -1, 1832
3663, -1, -1, -1, 2198
3662, -1, -1, -1, 2565
3665, -1, -1, -1, 2931
3667, -1, -1, -1, 3298
3665, -1, -1, -1, 3664
3664, -1, -1, -1, 3664
3663, -1, -1, -1, 3664
3664, -1, -1, -1, 3664
3661, -1, -1, -1, 3663
3667, -1, -1, -1, 3664
3664, -1, -1, -1, 3664
3665, -1, -1, -1, 3664
3657, -1, -1, -1, 3663
3663, -1, -1, -1, 3663
3662, -1, -1, -1, 3663
3663, -1, -1, -1, 3662
3663, -1, -1, -1, 3662
3663, -1, -1, -1, 3662
3663, -1, -1, -1, 3662
3655, -1, -1, -1, 3662
3663, -1, -1, -1, 3661
3663, -1, -1, -1, 3661
3666, -1, -1, -1, 3661
3663, -1, -1, -1, 3662
3669, -1, -1, -1, 3663
3665, -1, -1, -1, 3663
3660, -1, -1, -1, 3663
3655, -1, -1, -1, 3663
3664, -1, -1, -1, 3663
3659, -1, -1, -1, 3662
3664, -1, -1, -1, 3663
3663, -1, -1, -1, 3663
3668, -1, -1, -1, 3664
3666, -1, -1, -1, 3664
3664, -1, -1, -1, 3664
3659, -1, -1, -1, 3663
3670, -1, -1, -1, 3663
3663, -1, -1, -1, 3664
3666, -1, -1, -1, 3664
3655, -1, -1, -1, 3663
3659, -1, -1, -1, 3663
3661, -1, -1, -1, 3662
3667, -1, -1, -1, 3663
3663, -1, -1, -1, 3662
3655, -1, -1, -1, 3661
3659, -1, -1, -1, 3661
3660, -1, -1, -1, 3661
3664, -1, -1, -1, 3660
3664, -1, -1, -1, 3660
3664, -1, -1, -1, 3660
3661, -1, -1, -1, 3661
3664, -1, -1, -1, 3661
3666, -1, -1, -1, 3662
3663, -1, -1, -1, 3661
3659, -1, -1, -1, 3661
3665, -1, -1, -1, 3662
3655, -1, -1, -1, 3662
3663, -1, -1, -1, 3662
3662, -1, -1, -1, 3662
3664, -1, -1, -1, 3662
3664, -1, -1, -1, 3662
3665, -1, -1, -1, 3662
3664, -1, -1, -1, 3662
3662, -1, -1, -1, 3662
3661, -1, -1, -1, 3662
3664, -1, -1, -1, 3662
3663, -1, -1, -1, 3662
3664, -1, -1, -1, 3663
3666, -1, -1, -1, 3663
3661, -1, -1, -1, 3663
3664, -1, -1, -1, 3663
3658, -1, -1, -1, 3663
3665, -1, -1, -1, 3663
3664, -1, -1, -1, 3663
3664, -1, -1, -1, 3663
3664, -1, -1, -1, 3663
